"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"SubstanceAdministration","SubstanceAdministration","","","",1,1,"","","","null {[]} {[]}
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.typeId.root","SubstanceAdministration.entryRelationship.typeId.root","","","Root",1,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/oid], CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/uuid], CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/ruid]]} {[]}
","","Identifies the type as an HL7 Registered model","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""2.16.840.1.113883.1.3""/>","","","","",,,,,"",,,,"II.root",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.typeId.extension","SubstanceAdministration.entryRelationship.typeId.extension","","","Extension",1,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/st-simple]]} {[]}
","","A character string as a unique identifier within the scope of the identifier root.","","","","","","","","","",,,,,"",,,,"II.extension",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.templateId","SubstanceAdministration.entryRelationship.templateId","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/II {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of a set of template-defined constraints. The value of this attribute provides a unique identifier for the templates in question","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.templateId",0,*,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.typeCode","SubstanceAdministration.entryRelationship.typeCode","","","",1,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple]]} {[]}
","","","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-xActRelationshipEntryRelationship","",,,,"EntryRelationship.typeCode",1,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.inversionInd","SubstanceAdministration.entryRelationship.inversionInd","","","",0,1,"","","","boolean {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/bl-simple]]} {[]}
","","The entryRelationship.inversionInd can be set to ""true"" to indicate that the relationship should be interpreted as if the roles of the source and target entries were reversed.","","","","","","","","","",,,,,"",,,,"EntryRelationship.inversionInd",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.contextConductionInd","SubstanceAdministration.entryRelationship.contextConductionInd","","","",0,1,"","","","boolean {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/bl-simple]]} {[]}
","","The entryRelationship.contextConductionInd differs from the otherwise common use of this attribute in that in all other cases where this attribute is used, the value is fixed at ""true"", whereas here the value is defaulted to ""true"", and can be changed to ""false"" when referencing an entry in the same document. Setting the context conduction to false when referencing an entry in the same document keeps clear the fact that the referenced object retains its original context.","","","<valueBoolean xmlns=""http://hl7.org/fhir"" value=""true""/>","","","","","","",,,,,"",,,,"EntryRelationship.contextConductionInd",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.negationInd","SubstanceAdministration.entryRelationship.negationInd","","","",0,1,"","","","boolean {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/bl-simple]]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EntryRelationship.negationInd",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.sequenceNumber","SubstanceAdministration.entryRelationship.sequenceNumber","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/INT {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EntryRelationship.sequenceNumber",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.seperatableInd","SubstanceAdministration.entryRelationship.seperatableInd","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/BL {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EntryRelationship.seperatableInd",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.act","SubstanceAdministration.entryRelationship.act","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Act {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EntryRelationship.act",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.encounter","SubstanceAdministration.entryRelationship.encounter","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Encounter {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EntryRelationship.encounter",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.observation","SubstanceAdministration.entryRelationship.observation","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Observation {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EntryRelationship.observation",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.observationMedia","SubstanceAdministration.entryRelationship.observationMedia","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/ObservationMedia {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EntryRelationship.observationMedia",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.organizer","SubstanceAdministration.entryRelationship.organizer","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Organizer {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EntryRelationship.organizer",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.procedure","SubstanceAdministration.entryRelationship.procedure","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Procedure {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EntryRelationship.procedure",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.regionOfInterest","SubstanceAdministration.entryRelationship.regionOfInterest","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/RegionOfInterest {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EntryRelationship.regionOfInterest",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.substanceAdministration","SubstanceAdministration.entryRelationship.substanceAdministration","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/SubstanceAdministration {[CanonicalType[https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-cda-traitement-prescrit-subordonne]]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EntryRelationship.substanceAdministration",0,1,"",""
"SubstanceAdministration.entryRelationship:frTraitementPrescritSubordonne.supply","SubstanceAdministration.entryRelationship.supply","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/Supply {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"EntryRelationship.supply",0,1,"",""
"SubstanceAdministration.entryRelationship:frReferenceItemPlanTraitement","SubstanceAdministration.entryRelationship","frReferenceItemPlanTraitement","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/EntryRelationship {[]} {[]}
","","","","","","","","","","","",,,,,"",,,,"SubstanceAdministration.entryRelationship",0,*,"",""
"SubstanceAdministration.entryRelationship:frReferenceItemPlanTraitement.nullFlavor","SubstanceAdministration.entryRelationship.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple]]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://hl7.org/cda/stds/core/ValueSet/CDANullFlavor","",,,,"ANY.nullFlavor",0,1,"",""
"SubstanceAdministration.entryRelationship:frReferenceItemPlanTraitement.realmCode","SubstanceAdministration.entryRelationship.realmCode","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/CS {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of realm-specific constraints. The value of this attribute identifies the realm in question","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.realmCode",0,*,"",""
"SubstanceAdministration.entryRelationship:frReferenceItemPlanTraitement.typeId","SubstanceAdministration.entryRelationship.typeId","","","",0,1,"","","","http://hl7.org/cda/stds/core/StructureDefinition/II {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of constraints defined in an HL7-specified message type. This might be a common type (also known as CMET in the messaging communication environment), or content included within a wrapper. The value of this attribute provides a unique identifier for the type in question.","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.typeId",0,1,"","II-1:An II instance must have either a root or an nullFlavor. {root.exists() or nullFlavor.exists()}
"
"SubstanceAdministration.entryRelationship:frReferenceItemPlanTraitement.typeId.nullFlavor","SubstanceAdministration.entryRelationship.typeId.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple]]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://hl7.org/cda/stds/core/ValueSet/CDANullFlavor","",,,,"ANY.nullFlavor",0,1,"",""
"SubstanceAdministration.entryRelationship:frReferenceItemPlanTraitement.typeId.assigningAuthorityName","SubstanceAdministration.entryRelationship.typeId.assigningAuthorityName","","","Assigning Authority Name",0,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/st-simple]]} {[]}
","","A human readable name or mnemonic for the assigning authority. The Assigning Authority Name has no computational value. The purpose of a Assigning Authority Name is to assist an unaided human interpreter of an II value to interpret the authority. Note: no automated processing must depend on the assigning authority name to be present in any form.","","","","","","","","","",,,,,"",,,,"II.assigningAuthorityName",0,1,"",""
"SubstanceAdministration.entryRelationship:frReferenceItemPlanTraitement.typeId.displayable","SubstanceAdministration.entryRelationship.typeId.displayable","","","Displayable",0,1,"","","","boolean {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/bl-simple]]} {[]}
","","Specifies if the identifier is intended for human display and data entry (displayable = true) as opposed to pure machine interoperation (displayable = false).","","","","","","","","","",,,,,"",,,,"II.displayable",0,1,"",""
"SubstanceAdministration.entryRelationship:frReferenceItemPlanTraitement.typeId.root","SubstanceAdministration.entryRelationship.typeId.root","","","Root",1,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/oid], CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/uuid], CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/ruid]]} {[]}
","","Identifies the type as an HL7 Registered model","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""2.16.840.1.113883.1.3""/>","","","","",,,,,"",,,,"II.root",0,1,"",""
"SubstanceAdministration.entryRelationship:frReferenceItemPlanTraitement.typeId.extension","SubstanceAdministration.entryRelationship.typeId.extension","","","Extension",1,1,"","","","string {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/st-simple]]} {[]}
","","A character string as a unique identifier within the scope of the identifier root.","","","","","","","","","",,,,,"",,,,"II.extension",0,1,"",""
"SubstanceAdministration.entryRelationship:frReferenceItemPlanTraitement.templateId","SubstanceAdministration.entryRelationship.templateId","","","",0,*,"","","","http://hl7.org/cda/stds/core/StructureDefinition/II {[]} {[]}
","","When valued in an instance, this attribute signals the imposition of a set of template-defined constraints. The value of this attribute provides a unique identifier for the templates in question","","","","","","","","","",,,,,"",,,,"InfrastructureRoot.templateId",0,*,"",""
"SubstanceAdministration.entryRelationship:frReferenceItemPlanTraitement.typeCode","SubstanceAdministration.entryRelationship.typeCode","","","",1,1,"","","","code {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/cs-simple]]} {[]}
","","","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-xActRelationshipEntryRelationship","",,,,"EntryRelationship.typeCode",1,1,"",""
"SubstanceAdministration.entryRelationship:frReferenceItemPlanTraitement.inversionInd","SubstanceAdministration.entryRelationship.inversionInd","","","",0,1,"","","","boolean {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/bl-simple]]} {[]}
","","The entryRelationship.inversionInd can be set to ""true"" to indicate that the relationship should be interpreted as if the roles of the source and target entries were reversed.","","","","","","","","","",,,,,"",,,,"EntryRelationship.inversionInd",0,1,"",""
"SubstanceAdministration.entryRelationship:frReferenceItemPlanTraitement.contextConductionInd","SubstanceAdministration.entryRelationship.contextConductionInd","","","",0,1,"","","","boolean {[CanonicalType[http://hl7.org/cda/stds/core/StructureDefinition/bl-simple]]} {[]}
","","The entryRelationship.contextConductionInd differs from the otherwise common use of this attribute in that in all other cases where this attribute is used, the value is fixed at ""true"", whereas here the value is defaulted to ""true"", and can be changed to ""false"" when referencing an entry in the same document. Setting the context conduction to false when referencing an entry in the same document keeps clear the fact that the referenced object retains its original context.","","","<valueBoolean xmlns=""http://hl7.org/fhir"" value=""true""/>","","","","","","",,,,,"",,,,"EntryRelationship.contextConductionInd",0,1,"",""
